"id","Line_raw","Line","Character_raw","Character","Setting"
"id1077","(backtracking) Yeah. They cut those. Anyway, I was just talking to talk.","Yeah. They cut those. Anyway, I was just talking to talk.","JOKER","JOKER","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1078","The clerk just nods. Finally finds what he was looking for.","The clerk just nods. Finally finds what he was looking for.","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1079","(surprised) Here it is,-- Fleck. Penny Fleck.","Here it is,-- Fleck. Penny Fleck.","CLERK","CLERK","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1080","He pulls out an old file, bulging with yellowing records. Moves the box to the floor and sits down at his desk.","He pulls out an old file, bulging with yellowing records. Moves the box to the floor and sits down at his desk.","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1081","(saying it out loud for himself to hear) So she was a patient here.","So she was a patient here.","JOKER","JOKER","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1082","The guy opens the file. Yellowing pages of her records--","The guy opens the file. Yellowing pages of her records--","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1083","(nods, skim-reading) Uh-huh. Diagnosed by Dr. Benjamin Stoner... The patient suffers from delusional psychosis and narcissistic personality disorder... Found guilty of endangering the welfare of a child--","Uh-huh. Diagnosed by Dr. Benjamin Stoner... The patient suffers from delusional psychosis and narcissistic personality disorder... Found guilty of endangering the welfare of a child--","CLERK","CLERK","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1084","The clerk stops reading out loud, eyes going wide as he skims further ahead. Joker just looks at the guy, waiting to see what he's gonna say.","The clerk stops reading out loud, eyes going wide as he skims further ahead. Joker just looks at the guy, waiting to see what he's gonna say.","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1085","What?","What?","JOKER","JOKER","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1086","You said she's your mother?","You said she's your mother?","CLERK","CLERK","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1087","Joker just nods.","Joker just nods.","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1088","(closes the file) I'm sorry, I can't. Like I said, I can't release this without the proper forms. I could get in trouble. (closes the file; beat) Besides, it's pretty bad.","I'm sorry, I can't. Like I said, I can't release this without the proper forms. I could get in trouble. Besides, it's pretty bad.","CLERK","CLERK","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1089","CLOSE ON JOKER, he shakes his head and smiles to himself.","CLOSE ON JOKER, he shakes his head and smiles to himself.","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1090","I can handle bad. I've been on a pretty bad run myself.","I can handle bad. I've been on a pretty bad run myself.","JOKER","JOKER","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1091","The clerk puts the file down on his desk--","The clerk puts the file down on his desk--","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1092","I can't help you. If you want these records you have to get your mom to sign a patient disclosure form. I can have someone mail you one.","I can't help you. If you want these records you have to get your mom to sign a patient disclosure form. I can have someone mail you one.","CLERK","CLERK","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1093","Joker just sits there, thinking it all over for a moment.","Joker just sits there, thinking it all over for a moment.","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1094","Then snatches the file off the clerk's desk--","Then snatches the file off the clerk's desk--","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1095","The clerk grabs it as well.","The clerk grabs it as well.","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1096","They play tug-of-war with the file, it's awkward and goes on way too long. Finally, Joker shoves the guy hard and pulls the file away--","They play tug-of-war with the file, it's awkward and goes on way too long. Finally, Joker shoves the guy hard and pulls the file away--","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1097","He takes off running out of the office with it. The clerk watches for a beat, but does nothing.","He takes off running out of the office with it. The clerk watches for a beat, but does nothing.","CONTEXT","CONTEXT","INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING"
"id1098","Joker running down the hallway, files in his hands. Frantic. Unaware he is not being chased.","Joker running down the hallway, files in his hands. Frantic. Unaware he is not being chased.","CONTEXT","CONTEXT","INT. HALLWAY, ARKHAM STATE HOSPITAL - MORNING"
"id1099","Turns a corner and runs down another long hallway.","Turns a corner and runs down another long hallway.","CONTEXT","CONTEXT","INT. HALLWAY, ARKHAM STATE HOSPITAL - MORNING"
"id1100","Gets to a stairwell door and runs in.","Gets to a stairwell door and runs in.","CONTEXT","CONTEXT","INT. HALLWAY, ARKHAM STATE HOSPITAL - MORNING"
"id1101","Bounding down the steps. He stops at a landing below. Looks up, sees no one is chasing after him--","Bounding down the steps. He stops at a landing below. Looks up, sees no one is chasing after him--","CONTEXT","CONTEXT","INT. STAIRWELL, ARKHAM STATE HOSPITAL - CONTINUOUS"
"id1102","ANGLE ON JOKER, catching his breath. He opens the file, flipping through the records, finds the page the clerk was reading. As he reads it over for himself, he HEARS his mother being interviewed for her psychiatric assessment, over 30 years ago.","ANGLE ON JOKER, catching his breath. He opens the file, flipping through the records, finds the page the clerk was reading. As he reads it over for himself, he HEARS his mother being interviewed for her psychiatric assessment, over 30 years ago.","CONTEXT","CONTEXT","INT. STAIRWELL, ARKHAM STATE HOSPITAL - CONTINUOUS"
"id1103","He's not adopted-- he's Thomas Wayne's son. I work for him, I told you, I clean his house. He's always smiling at me.","He's not adopted-- he's Thomas Wayne's son. I work for him, I told you, I clean his house. He's always smiling at me.","MOM (VO)","MOM","INT. STAIRWELL, ARKHAM STATE HOSPITAL - CONTINUOUS"
"id1104","Penny Fleck (late 20's) is sitting across the table from DR. BENJAMIN STONER (50's), in a dreary small interview room, windows covered with security screens. Penny takes a drag off a cigarette, her face is beaten to shit, nose battered, lip busted up.","Penny Fleck is sitting across the table from DR. BENJAMIN STONER , in a dreary small interview room, windows covered with security screens. Penny takes a drag off a cigarette, her face is beaten to shit, nose battered, lip busted up.","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1105","Dr. Stoner is going over Penny's thick file, the same file Joker's holding in his hands.","Dr. Stoner is going over Penny's thick file, the same file Joker's holding in his hands.","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1106","We went over this, Penny. You adopted him. We have all the paperwork right here.","We went over this, Penny. You adopted him. We have all the paperwork right here.","DR. STONER","DR. STONER","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1107","Penny doesn't say anything, just smiles like she's in on a big secret. And exhales smoke.","Penny doesn't say anything, just smiles like she's in on a big secret. And exhales smoke.","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1108","Dr. Stoner keeps going through the file, pulls out black & white forensic photographs of three-year-old Joker's body--","Dr. Stoner keeps going through the file, pulls out black & white forensic photographs of three-year-old Joker's body--","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1109","You also stood by as one of your boyfriends repeatedly abused your adopted son. And battered you.","You also stood by as one of your boyfriends repeatedly abused your adopted son. And battered you.","DR. STONER","DR. STONER","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1110","Penny looks at Dr. Stoner like he's crazy.","Penny looks at Dr. Stoner like he's crazy.","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1111","He didn't do anything to me. Or to my boy. Can I go now, I don't like hospitals.","He didn't do anything to me. Or to my boy. Can I go now, I don't like hospitals.","MOM","MOM","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1112","Dr. Stoner lays out the photographs in front of Penny--","Dr. Stoner lays out the photographs in front of Penny--","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1113","Penny keeps smoking her cigarette, glances down at the photos, we catch glimpses of various bruises on parts of Joker's body... A filthy crib... A rope tied to the radiator...","Penny keeps smoking her cigarette, glances down at the photos, we catch glimpses of various bruises on parts of Joker's body... A filthy crib... A rope tied to the radiator...","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1114","Joker looking over the same black & white photographs, still HEARS his mother--","Joker looking over the same black & white photographs, still HEARS his mother--","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1115","I never heard him crying. Not once. He's always been such a happy little boy.","I never heard him crying. Not once. He's always been such a happy little boy.","MOM (V0)","MOM","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1116","Penny, your son was found tied to a radiator in your filthy apartment, malnourished, with multiple bruises across his body and severe trauma to his head.","Penny, your son was found tied to a radiator in your filthy apartment, malnourished, with multiple bruises across his body and severe trauma to his head.","DR. STONER (VO)","DR. STONER","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1117","Joker looks up from the file when he hears/reads this, turns and looks at Penny's reaction-- HE'S NOW IN THE INTERVIEW ROOM WITH THEM, living what he's reading on the page.","Joker looks up from the file when he hears/reads this, turns and looks at Penny's reaction-- HE'S NOW IN THE INTERVIEW ROOM WITH THEM, living what he's reading on the page.","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1118","He sees his mother lean forward in her chair, glaring at Dr. Stoner--","He sees his mother lean forward in her chair, glaring at Dr. Stoner--","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1119","That's not true. My apartment wasn't filthy. I keep a clean house.","That's not true. My apartment wasn't filthy. I keep a clean house.","MOM","MOM","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1120","Joker just stares at his mother.","Joker just stares at his mother.","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1121","Dr. Stoner looks at Penny, not sure how to respond to that.","Dr. Stoner looks at Penny, not sure how to respond to that.","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1122","(beat) And what do you have to say about your son?","And what do you have to say about your son?","DR. STONER","DR. STONER","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1123","ANGLE ON PENNY, thinking it over, taking a drag off her cigarette.","ANGLE ON PENNY, thinking it over, taking a drag off her cigarette.","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1124","I'm just glad I got to know him.","I'm just glad I got to know him.","MOM","MOM","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1125","Joker just keeps staring at her as she exhales--","Joker just keeps staring at her as she exhales--","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1126","JOKER BACK IN THE STAIRWELL LOOKS UP FROM THE FILE, looks like maybe there's cigarette smoke drifting in front of his face--","JOKER BACK IN THE STAIRWELL LOOKS UP FROM THE FILE, looks like maybe there's cigarette smoke drifting in front of his face--","CONTEXT","CONTEXT","INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY (FLASHBACK)"
"id1127","Joker walking fast toward the playground. Sees Sophie talking with some other moms, as GiGi and a few kids play on the monkey bars.","Joker walking fast toward the playground. Sees Sophie talking with some other moms, as GiGi and a few kids play on the monkey bars.","CONTEXT","CONTEXT","EXT. SCHOOL PLAYGROUND, STREET - AFTERNOON"
"id1128","Sophie walks toward him, still disturbed about last night--","Sophie walks toward him, still disturbed about last night--","CONTEXT","CONTEXT","EXT. SCHOOL PLAYGROUND, STREET - AFTERNOON"
"id1129","What the hell was that? You can't just walk into my apartment like that.","What the hell was that? You can't just walk into my apartment like that.","SOPHIE","SOPHIE","EXT. SCHOOL PLAYGROUND, STREET - AFTERNOON"
"id1130","He is taken aback by her anger--","He is taken aback by her anger--","CONTEXT","CONTEXT","EXT. SCHOOL PLAYGROUND, STREET - AFTERNOON"
"id1131","No, wait,-- Sophie, we can get through this, that's why I'm here.","No, wait,-- Sophie, we can get through this, that's why I'm here.","JOKER","JOKER","EXT. SCHOOL PLAYGROUND, STREET - AFTERNOON"
"id1132","What are you talking about? What do you think this is?","What are you talking about? What do you think this is?","SOPHIE","SOPHIE","EXT. SCHOOL PLAYGROUND, STREET - AFTERNOON"
"id1133","I don't know. I mean I've never been with a woman ""like that,"" but, this feels like a beginning to me.","I don't know. I mean I've never been with a woman ""like that,"" but, this feels like a beginning to me.","JOKER","JOKER","EXT. SCHOOL PLAYGROUND, STREET - AFTERNOON"
